name	title	source	organism	experiment	well	individual	batch	description	molecule	processed1	processed2	processed3	processed4	processed5	processed6	raw
Sample 4898	11022017-A02-NA19206	LCL-derived iPSC	Homo sapiens	11022017	A02	NA19206	b4		polyA RNA	eset.rds	scqtl-counts.txt.gz	scqtl-annotation.txt	scqtl-annotation-description.txt	quality-single-cells.txt	genes-pass-filter.txt	11022017-A02-NA19206.fastq.gz
Sample 4899	11022017-A03-NA19160	LCL-derived iPSC	Homo sapiens	11022017	A03	NA19160	b4		polyA RNA	eset.rds	scqtl-counts.txt.gz	scqtl-annotation.txt	scqtl-annotation-description.txt	quality-single-cells.txt	genes-pass-filter.txt	11022017-A03-NA19160.fastq.gz
Sample 4900	11022017-A04-NA19206	LCL-derived iPSC	Homo sapiens	11022017	A04	NA19206	b4		polyA RNA	eset.rds	scqtl-counts.txt.gz	scqtl-annotation.txt	scqtl-annotation-description.txt	quality-single-cells.txt	genes-pass-filter.txt	11022017-A04-NA19206.fastq.gz
Sample 4901	11022017-A05-NA19152	LCL-derived iPSC	Homo sapiens	11022017	A05	NA19152	b4		polyA RNA	eset.rds	scqtl-counts.txt.gz	scqtl-annotation.txt	scqtl-annotation-description.txt	quality-single-cells.txt	genes-pass-filter.txt	11022017-A05-NA19152.fastq.gz
Sample 4902	11022017-A06-NA19160	LCL-derived iPSC	Homo sapiens	11022017	A06	NA19160	b4		polyA RNA	eset.rds	scqtl-counts.txt.gz	scqtl-annotation.txt	scqtl-annotation-description.txt	quality-single-cells.txt	genes-pass-filter.txt	11022017-A06-NA19160.fastq.gz
Sample 4903	11022017-A07-NA19207	LCL-derived iPSC	Homo sapiens	11022017	A07	NA19207	b4		polyA RNA	eset.rds	scqtl-counts.txt.gz	scqtl-annotation.txt	scqtl-annotation-description.txt	quality-single-cells.txt	genes-pass-filter.txt	11022017-A07-NA19207.fastq.gz
Sample 4904	11022017-A08-NA19152	LCL-derived iPSC	Homo sapiens	11022017	A08	NA19152	b4		polyA RNA	eset.rds	scqtl-counts.txt.gz	scqtl-annotation.txt	scqtl-annotation-description.txt	quality-single-cells.txt	genes-pass-filter.txt	11022017-A08-NA19152.fastq.gz
Sample 4905	11022017-A09-NA19160	LCL-derived iPSC	Homo sapiens	11022017	A09	NA19160	b4		polyA RNA	eset.rds	scqtl-counts.txt.gz	scqtl-annotation.txt	scqtl-annotation-description.txt	quality-single-cells.txt	genes-pass-filter.txt	11022017-A09-NA19160.fastq.gz
Sample 4906	11022017-A10-NA19160	LCL-derived iPSC	Homo sapiens	11022017	A10	NA19160	b4		polyA RNA	eset.rds	scqtl-counts.txt.gz	scqtl-annotation.txt	scqtl-annotation-description.txt	quality-single-cells.txt	genes-pass-filter.txt	11022017-A10-NA19160.fastq.gz
Sample 4907	11022017-A11-NA19160	LCL-derived iPSC	Homo sapiens	11022017	A11	NA19160	b4		polyA RNA	eset.rds	scqtl-counts.txt.gz	scqtl-annotation.txt	scqtl-annotation-description.txt	quality-single-cells.txt	genes-pass-filter.txt	11022017-A11-NA19160.fastq.gz
Sample 4908	11022017-A12-NA19160	LCL-derived iPSC	Homo sapiens	11022017	A12	NA19160	b4		polyA RNA	eset.rds	scqtl-counts.txt.gz	scqtl-annotation.txt	scqtl-annotation-description.txt	quality-single-cells.txt	genes-pass-filter.txt	11022017-A12-NA19160.fastq.gz
Sample 4909	11022017-B01-NA19152	LCL-derived iPSC	Homo sapiens	11022017	B01	NA19152	b4		polyA RNA	eset.rds	scqtl-counts.txt.gz	scqtl-annotation.txt	scqtl-annotation-description.txt	quality-single-cells.txt	genes-pass-filter.txt	11022017-B01-NA19152.fastq.gz
Sample 4910	11022017-B02-NA19207	LCL-derived iPSC	Homo sapiens	11022017	B02	NA19207	b4		polyA RNA	eset.rds	scqtl-counts.txt.gz	scqtl-annotation.txt	scqtl-annotation-description.txt	quality-single-cells.txt	genes-pass-filter.txt	11022017-B02-NA19207.fastq.gz
Sample 4911	11022017-B03-NA19152	LCL-derived iPSC	Homo sapiens	11022017	B03	NA19152	b4		polyA RNA	eset.rds	scqtl-counts.txt.gz	scqtl-annotation.txt	scqtl-annotation-description.txt	quality-single-cells.txt	genes-pass-filter.txt	11022017-B03-NA19152.fastq.gz
Sample 4912	11022017-B04-NA19152	LCL-derived iPSC	Homo sapiens	11022017	B04	NA19152	b4		polyA RNA	eset.rds	scqtl-counts.txt.gz	scqtl-annotation.txt	scqtl-annotation-description.txt	quality-single-cells.txt	genes-pass-filter.txt	11022017-B04-NA19152.fastq.gz
Sample 4913	11022017-B05-NA19207	LCL-derived iPSC	Homo sapiens	11022017	B05	NA19207	b4		polyA RNA	eset.rds	scqtl-counts.txt.gz	scqtl-annotation.txt	scqtl-annotation-description.txt	quality-single-cells.txt	genes-pass-filter.txt	11022017-B05-NA19207.fastq.gz
Sample 4914	11022017-B06-NA19152	LCL-derived iPSC	Homo sapiens	11022017	B06	NA19152	b4		polyA RNA	eset.rds	scqtl-counts.txt.gz	scqtl-annotation.txt	scqtl-annotation-description.txt	quality-single-cells.txt	genes-pass-filter.txt	11022017-B06-NA19152.fastq.gz
Sample 4915	11022017-B07-NA19160	LCL-derived iPSC	Homo sapiens	11022017	B07	NA19160	b4		polyA RNA	eset.rds	scqtl-counts.txt.gz	scqtl-annotation.txt	scqtl-annotation-description.txt	quality-single-cells.txt	genes-pass-filter.txt	11022017-B07-NA19160.fastq.gz
Sample 4916	11022017-B08-NA19206	LCL-derived iPSC	Homo sapiens	11022017	B08	NA19206	b4		polyA RNA	eset.rds	scqtl-counts.txt.gz	scqtl-annotation.txt	scqtl-annotation-description.txt	quality-single-cells.txt	genes-pass-filter.txt	11022017-B08-NA19206.fastq.gz
Sample 4917	11022017-B09-NA19206	LCL-derived iPSC	Homo sapiens	11022017	B09	NA19206	b4		polyA RNA	eset.rds	scqtl-counts.txt.gz	scqtl-annotation.txt	scqtl-annotation-description.txt	quality-single-cells.txt	genes-pass-filter.txt	11022017-B09-NA19206.fastq.gz
Sample 4918	11022017-B10-NA19152	LCL-derived iPSC	Homo sapiens	11022017	B10	NA19152	b4		polyA RNA	eset.rds	scqtl-counts.txt.gz	scqtl-annotation.txt	scqtl-annotation-description.txt	quality-single-cells.txt	genes-pass-filter.txt	11022017-B10-NA19152.fastq.gz
Sample 4919	11022017-B11-NA19206	LCL-derived iPSC	Homo sapiens	11022017	B11	NA19206	b4		polyA RNA	eset.rds	scqtl-counts.txt.gz	scqtl-annotation.txt	scqtl-annotation-description.txt	quality-single-cells.txt	genes-pass-filter.txt	11022017-B11-NA19206.fastq.gz
Sample 4920	11022017-B12-NA19206	LCL-derived iPSC	Homo sapiens	11022017	B12	NA19206	b4		polyA RNA	eset.rds	scqtl-counts.txt.gz	scqtl-annotation.txt	scqtl-annotation-description.txt	quality-single-cells.txt	genes-pass-filter.txt	11022017-B12-NA19206.fastq.gz
Sample 4921	11022017-C01-NA19206	LCL-derived iPSC	Homo sapiens	11022017	C01	NA19206	b4		polyA RNA	eset.rds	scqtl-counts.txt.gz	scqtl-annotation.txt	scqtl-annotation-description.txt	quality-single-cells.txt	genes-pass-filter.txt	11022017-C01-NA19206.fastq.gz
Sample 4922	11022017-C02-NA19152	LCL-derived iPSC	Homo sapiens	11022017	C02	NA19152	b4		polyA RNA	eset.rds	scqtl-counts.txt.gz	scqtl-annotation.txt	scqtl-annotation-description.txt	quality-single-cells.txt	genes-pass-filter.txt	11022017-C02-NA19152.fastq.gz
Sample 4923	11022017-C03-NA19160	LCL-derived iPSC	Homo sapiens	11022017	C03	NA19160	b4		polyA RNA	eset.rds	scqtl-counts.txt.gz	scqtl-annotation.txt	scqtl-annotation-description.txt	quality-single-cells.txt	genes-pass-filter.txt	11022017-C03-NA19160.fastq.gz
Sample 4924	11022017-C04-NA19152	LCL-derived iPSC	Homo sapiens	11022017	C04	NA19152	b4		polyA RNA	eset.rds	scqtl-counts.txt.gz	scqtl-annotation.txt	scqtl-annotation-description.txt	quality-single-cells.txt	genes-pass-filter.txt	11022017-C04-NA19152.fastq.gz
Sample 4925	11022017-C05-NA19152	LCL-derived iPSC	Homo sapiens	11022017	C05	NA19152	b4		polyA RNA	eset.rds	scqtl-counts.txt.gz	scqtl-annotation.txt	scqtl-annotation-description.txt	quality-single-cells.txt	genes-pass-filter.txt	11022017-C05-NA19152.fastq.gz
Sample 4926	11022017-C06-NA19160	LCL-derived iPSC	Homo sapiens	11022017	C06	NA19160	b4		polyA RNA	eset.rds	scqtl-counts.txt.gz	scqtl-annotation.txt	scqtl-annotation-description.txt	quality-single-cells.txt	genes-pass-filter.txt	11022017-C06-NA19160.fastq.gz
Sample 4927	11022017-C07-NA19160	LCL-derived iPSC	Homo sapiens	11022017	C07	NA19160	b4		polyA RNA	eset.rds	scqtl-counts.txt.gz	scqtl-annotation.txt	scqtl-annotation-description.txt	quality-single-cells.txt	genes-pass-filter.txt	11022017-C07-NA19160.fastq.gz
Sample 4928	11022017-C08-NA19207	LCL-derived iPSC	Homo sapiens	11022017	C08	NA19207	b4		polyA RNA	eset.rds	scqtl-counts.txt.gz	scqtl-annotation.txt	scqtl-annotation-description.txt	quality-single-cells.txt	genes-pass-filter.txt	11022017-C08-NA19207.fastq.gz
Sample 4929	11022017-C09-NA19160	LCL-derived iPSC	Homo sapiens	11022017	C09	NA19160	b4		polyA RNA	eset.rds	scqtl-counts.txt.gz	scqtl-annotation.txt	scqtl-annotation-description.txt	quality-single-cells.txt	genes-pass-filter.txt	11022017-C09-NA19160.fastq.gz
Sample 4930	11022017-C10-NA19206	LCL-derived iPSC	Homo sapiens	11022017	C10	NA19206	b4		polyA RNA	eset.rds	scqtl-counts.txt.gz	scqtl-annotation.txt	scqtl-annotation-description.txt	quality-single-cells.txt	genes-pass-filter.txt	11022017-C10-NA19206.fastq.gz
Sample 4931	11022017-C11-NA19160	LCL-derived iPSC	Homo sapiens	11022017	C11	NA19160	b4		polyA RNA	eset.rds	scqtl-counts.txt.gz	scqtl-annotation.txt	scqtl-annotation-description.txt	quality-single-cells.txt	genes-pass-filter.txt	11022017-C11-NA19160.fastq.gz
Sample 4932	11022017-C12-NA19206	LCL-derived iPSC	Homo sapiens	11022017	C12	NA19206	b4		polyA RNA	eset.rds	scqtl-counts.txt.gz	scqtl-annotation.txt	scqtl-annotation-description.txt	quality-single-cells.txt	genes-pass-filter.txt	11022017-C12-NA19206.fastq.gz
Sample 4933	11022017-D01-NA19160	LCL-derived iPSC	Homo sapiens	11022017	D01	NA19160	b4		polyA RNA	eset.rds	scqtl-counts.txt.gz	scqtl-annotation.txt	scqtl-annotation-description.txt	quality-single-cells.txt	genes-pass-filter.txt	11022017-D01-NA19160.fastq.gz
Sample 4934	11022017-D02-NA19207	LCL-derived iPSC	Homo sapiens	11022017	D02	NA19207	b4		polyA RNA	eset.rds	scqtl-counts.txt.gz	scqtl-annotation.txt	scqtl-annotation-description.txt	quality-single-cells.txt	genes-pass-filter.txt	11022017-D02-NA19207.fastq.gz
Sample 4935	11022017-D03-NA19206	LCL-derived iPSC	Homo sapiens	11022017	D03	NA19206	b4		polyA RNA	eset.rds	scqtl-counts.txt.gz	scqtl-annotation.txt	scqtl-annotation-description.txt	quality-single-cells.txt	genes-pass-filter.txt	11022017-D03-NA19206.fastq.gz
Sample 4936	11022017-D04-NA19206	LCL-derived iPSC	Homo sapiens	11022017	D04	NA19206	b4		polyA RNA	eset.rds	scqtl-counts.txt.gz	scqtl-annotation.txt	scqtl-annotation-description.txt	quality-single-cells.txt	genes-pass-filter.txt	11022017-D04-NA19206.fastq.gz
Sample 4937	11022017-D05-NA19160	LCL-derived iPSC	Homo sapiens	11022017	D05	NA19160	b4		polyA RNA	eset.rds	scqtl-counts.txt.gz	scqtl-annotation.txt	scqtl-annotation-description.txt	quality-single-cells.txt	genes-pass-filter.txt	11022017-D05-NA19160.fastq.gz
Sample 4938	11022017-D06-NA19160	LCL-derived iPSC	Homo sapiens	11022017	D06	NA19160	b4		polyA RNA	eset.rds	scqtl-counts.txt.gz	scqtl-annotation.txt	scqtl-annotation-description.txt	quality-single-cells.txt	genes-pass-filter.txt	11022017-D06-NA19160.fastq.gz
Sample 4939	11022017-D07-NA19160	LCL-derived iPSC	Homo sapiens	11022017	D07	NA19160	b4		polyA RNA	eset.rds	scqtl-counts.txt.gz	scqtl-annotation.txt	scqtl-annotation-description.txt	quality-single-cells.txt	genes-pass-filter.txt	11022017-D07-NA19160.fastq.gz
Sample 4940	11022017-D08-NA19152	LCL-derived iPSC	Homo sapiens	11022017	D08	NA19152	b4		polyA RNA	eset.rds	scqtl-counts.txt.gz	scqtl-annotation.txt	scqtl-annotation-description.txt	quality-single-cells.txt	genes-pass-filter.txt	11022017-D08-NA19152.fastq.gz
Sample 4941	11022017-D09-NA19160	LCL-derived iPSC	Homo sapiens	11022017	D09	NA19160	b4		polyA RNA	eset.rds	scqtl-counts.txt.gz	scqtl-annotation.txt	scqtl-annotation-description.txt	quality-single-cells.txt	genes-pass-filter.txt	11022017-D09-NA19160.fastq.gz
Sample 4942	11022017-D10-NA19160	LCL-derived iPSC	Homo sapiens	11022017	D10	NA19160	b4		polyA RNA	eset.rds	scqtl-counts.txt.gz	scqtl-annotation.txt	scqtl-annotation-description.txt	quality-single-cells.txt	genes-pass-filter.txt	11022017-D10-NA19160.fastq.gz
Sample 4943	11022017-D11-NA19160	LCL-derived iPSC	Homo sapiens	11022017	D11	NA19160	b4		polyA RNA	eset.rds	scqtl-counts.txt.gz	scqtl-annotation.txt	scqtl-annotation-description.txt	quality-single-cells.txt	genes-pass-filter.txt	11022017-D11-NA19160.fastq.gz
Sample 4944	11022017-D12-NA19206	LCL-derived iPSC	Homo sapiens	11022017	D12	NA19206	b4		polyA RNA	eset.rds	scqtl-counts.txt.gz	scqtl-annotation.txt	scqtl-annotation-description.txt	quality-single-cells.txt	genes-pass-filter.txt	11022017-D12-NA19206.fastq.gz
Sample 4945	11022017-E01-NA19207	LCL-derived iPSC	Homo sapiens	11022017	E01	NA19207	b4		polyA RNA	eset.rds	scqtl-counts.txt.gz	scqtl-annotation.txt	scqtl-annotation-description.txt	quality-single-cells.txt	genes-pass-filter.txt	11022017-E01-NA19207.fastq.gz
Sample 4946	11022017-E02-NA19206	LCL-derived iPSC	Homo sapiens	11022017	E02	NA19206	b4		polyA RNA	eset.rds	scqtl-counts.txt.gz	scqtl-annotation.txt	scqtl-annotation-description.txt	quality-single-cells.txt	genes-pass-filter.txt	11022017-E02-NA19206.fastq.gz
Sample 4947	11022017-E03-NA19160	LCL-derived iPSC	Homo sapiens	11022017	E03	NA19160	b4		polyA RNA	eset.rds	scqtl-counts.txt.gz	scqtl-annotation.txt	scqtl-annotation-description.txt	quality-single-cells.txt	genes-pass-filter.txt	11022017-E03-NA19160.fastq.gz
Sample 4948	11022017-E04-NA19160	LCL-derived iPSC	Homo sapiens	11022017	E04	NA19160	b4		polyA RNA	eset.rds	scqtl-counts.txt.gz	scqtl-annotation.txt	scqtl-annotation-description.txt	quality-single-cells.txt	genes-pass-filter.txt	11022017-E04-NA19160.fastq.gz
Sample 4949	11022017-E05-NA19152	LCL-derived iPSC	Homo sapiens	11022017	E05	NA19152	b4		polyA RNA	eset.rds	scqtl-counts.txt.gz	scqtl-annotation.txt	scqtl-annotation-description.txt	quality-single-cells.txt	genes-pass-filter.txt	11022017-E05-NA19152.fastq.gz
Sample 4950	11022017-E06-NA19207	LCL-derived iPSC	Homo sapiens	11022017	E06	NA19207	b4		polyA RNA	eset.rds	scqtl-counts.txt.gz	scqtl-annotation.txt	scqtl-annotation-description.txt	quality-single-cells.txt	genes-pass-filter.txt	11022017-E06-NA19207.fastq.gz
Sample 4951	11022017-E07-NA19207	LCL-derived iPSC	Homo sapiens	11022017	E07	NA19207	b4		polyA RNA	eset.rds	scqtl-counts.txt.gz	scqtl-annotation.txt	scqtl-annotation-description.txt	quality-single-cells.txt	genes-pass-filter.txt	11022017-E07-NA19207.fastq.gz
Sample 4952	11022017-E08-NA19206	LCL-derived iPSC	Homo sapiens	11022017	E08	NA19206	b4		polyA RNA	eset.rds	scqtl-counts.txt.gz	scqtl-annotation.txt	scqtl-annotation-description.txt	quality-single-cells.txt	genes-pass-filter.txt	11022017-E08-NA19206.fastq.gz
Sample 4953	11022017-E09-NA19160	LCL-derived iPSC	Homo sapiens	11022017	E09	NA19160	b4		polyA RNA	eset.rds	scqtl-counts.txt.gz	scqtl-annotation.txt	scqtl-annotation-description.txt	quality-single-cells.txt	genes-pass-filter.txt	11022017-E09-NA19160.fastq.gz
Sample 4954	11022017-E10-NA19160	LCL-derived iPSC	Homo sapiens	11022017	E10	NA19160	b4		polyA RNA	eset.rds	scqtl-counts.txt.gz	scqtl-annotation.txt	scqtl-annotation-description.txt	quality-single-cells.txt	genes-pass-filter.txt	11022017-E10-NA19160.fastq.gz
Sample 4955	11022017-E11-NA19160	LCL-derived iPSC	Homo sapiens	11022017	E11	NA19160	b4		polyA RNA	eset.rds	scqtl-counts.txt.gz	scqtl-annotation.txt	scqtl-annotation-description.txt	quality-single-cells.txt	genes-pass-filter.txt	11022017-E11-NA19160.fastq.gz
Sample 4956	11022017-E12-NA19160	LCL-derived iPSC	Homo sapiens	11022017	E12	NA19160	b4		polyA RNA	eset.rds	scqtl-counts.txt.gz	scqtl-annotation.txt	scqtl-annotation-description.txt	quality-single-cells.txt	genes-pass-filter.txt	11022017-E12-NA19160.fastq.gz
Sample 4957	11022017-F01-NA19207	LCL-derived iPSC	Homo sapiens	11022017	F01	NA19207	b4		polyA RNA	eset.rds	scqtl-counts.txt.gz	scqtl-annotation.txt	scqtl-annotation-description.txt	quality-single-cells.txt	genes-pass-filter.txt	11022017-F01-NA19207.fastq.gz
Sample 4958	11022017-F02-NA19152	LCL-derived iPSC	Homo sapiens	11022017	F02	NA19152	b4		polyA RNA	eset.rds	scqtl-counts.txt.gz	scqtl-annotation.txt	scqtl-annotation-description.txt	quality-single-cells.txt	genes-pass-filter.txt	11022017-F02-NA19152.fastq.gz
Sample 4959	11022017-F03-NA19206	LCL-derived iPSC	Homo sapiens	11022017	F03	NA19206	b4		polyA RNA	eset.rds	scqtl-counts.txt.gz	scqtl-annotation.txt	scqtl-annotation-description.txt	quality-single-cells.txt	genes-pass-filter.txt	11022017-F03-NA19206.fastq.gz
Sample 4960	11022017-F04-NA19152	LCL-derived iPSC	Homo sapiens	11022017	F04	NA19152	b4		polyA RNA	eset.rds	scqtl-counts.txt.gz	scqtl-annotation.txt	scqtl-annotation-description.txt	quality-single-cells.txt	genes-pass-filter.txt	11022017-F04-NA19152.fastq.gz
Sample 4961	11022017-F05-NA19207	LCL-derived iPSC	Homo sapiens	11022017	F05	NA19207	b4		polyA RNA	eset.rds	scqtl-counts.txt.gz	scqtl-annotation.txt	scqtl-annotation-description.txt	quality-single-cells.txt	genes-pass-filter.txt	11022017-F05-NA19207.fastq.gz
Sample 4962	11022017-F06-NA19160	LCL-derived iPSC	Homo sapiens	11022017	F06	NA19160	b4		polyA RNA	eset.rds	scqtl-counts.txt.gz	scqtl-annotation.txt	scqtl-annotation-description.txt	quality-single-cells.txt	genes-pass-filter.txt	11022017-F06-NA19160.fastq.gz
Sample 4963	11022017-F07-NA19160	LCL-derived iPSC	Homo sapiens	11022017	F07	NA19160	b4		polyA RNA	eset.rds	scqtl-counts.txt.gz	scqtl-annotation.txt	scqtl-annotation-description.txt	quality-single-cells.txt	genes-pass-filter.txt	11022017-F07-NA19160.fastq.gz
Sample 4964	11022017-F08-NA19207	LCL-derived iPSC	Homo sapiens	11022017	F08	NA19207	b4		polyA RNA	eset.rds	scqtl-counts.txt.gz	scqtl-annotation.txt	scqtl-annotation-description.txt	quality-single-cells.txt	genes-pass-filter.txt	11022017-F08-NA19207.fastq.gz
Sample 4965	11022017-F09-NA19152	LCL-derived iPSC	Homo sapiens	11022017	F09	NA19152	b4		polyA RNA	eset.rds	scqtl-counts.txt.gz	scqtl-annotation.txt	scqtl-annotation-description.txt	quality-single-cells.txt	genes-pass-filter.txt	11022017-F09-NA19152.fastq.gz
Sample 4966	11022017-F10-NA19206	LCL-derived iPSC	Homo sapiens	11022017	F10	NA19206	b4		polyA RNA	eset.rds	scqtl-counts.txt.gz	scqtl-annotation.txt	scqtl-annotation-description.txt	quality-single-cells.txt	genes-pass-filter.txt	11022017-F10-NA19206.fastq.gz
Sample 4967	11022017-F11-NA19160	LCL-derived iPSC	Homo sapiens	11022017	F11	NA19160	b4		polyA RNA	eset.rds	scqtl-counts.txt.gz	scqtl-annotation.txt	scqtl-annotation-description.txt	quality-single-cells.txt	genes-pass-filter.txt	11022017-F11-NA19160.fastq.gz
Sample 4968	11022017-F12-NA19206	LCL-derived iPSC	Homo sapiens	11022017	F12	NA19206	b4		polyA RNA	eset.rds	scqtl-counts.txt.gz	scqtl-annotation.txt	scqtl-annotation-description.txt	quality-single-cells.txt	genes-pass-filter.txt	11022017-F12-NA19206.fastq.gz
Sample 4969	11022017-G01-NA19152	LCL-derived iPSC	Homo sapiens	11022017	G01	NA19152	b4		polyA RNA	eset.rds	scqtl-counts.txt.gz	scqtl-annotation.txt	scqtl-annotation-description.txt	quality-single-cells.txt	genes-pass-filter.txt	11022017-G01-NA19152.fastq.gz
Sample 4970	11022017-G02-NA19152	LCL-derived iPSC	Homo sapiens	11022017	G02	NA19152	b4		polyA RNA	eset.rds	scqtl-counts.txt.gz	scqtl-annotation.txt	scqtl-annotation-description.txt	quality-single-cells.txt	genes-pass-filter.txt	11022017-G02-NA19152.fastq.gz
Sample 4971	11022017-G03-NA19207	LCL-derived iPSC	Homo sapiens	11022017	G03	NA19207	b4		polyA RNA	eset.rds	scqtl-counts.txt.gz	scqtl-annotation.txt	scqtl-annotation-description.txt	quality-single-cells.txt	genes-pass-filter.txt	11022017-G03-NA19207.fastq.gz
Sample 4972	11022017-G04-NA19160	LCL-derived iPSC	Homo sapiens	11022017	G04	NA19160	b4		polyA RNA	eset.rds	scqtl-counts.txt.gz	scqtl-annotation.txt	scqtl-annotation-description.txt	quality-single-cells.txt	genes-pass-filter.txt	11022017-G04-NA19160.fastq.gz
Sample 4973	11022017-G05-NA19206	LCL-derived iPSC	Homo sapiens	11022017	G05	NA19206	b4		polyA RNA	eset.rds	scqtl-counts.txt.gz	scqtl-annotation.txt	scqtl-annotation-description.txt	quality-single-cells.txt	genes-pass-filter.txt	11022017-G05-NA19206.fastq.gz
Sample 4974	11022017-G06-NA19207	LCL-derived iPSC	Homo sapiens	11022017	G06	NA19207	b4		polyA RNA	eset.rds	scqtl-counts.txt.gz	scqtl-annotation.txt	scqtl-annotation-description.txt	quality-single-cells.txt	genes-pass-filter.txt	11022017-G06-NA19207.fastq.gz
Sample 4975	11022017-G07-NA19152	LCL-derived iPSC	Homo sapiens	11022017	G07	NA19152	b4		polyA RNA	eset.rds	scqtl-counts.txt.gz	scqtl-annotation.txt	scqtl-annotation-description.txt	quality-single-cells.txt	genes-pass-filter.txt	11022017-G07-NA19152.fastq.gz
Sample 4976	11022017-G08-NA19207	LCL-derived iPSC	Homo sapiens	11022017	G08	NA19207	b4		polyA RNA	eset.rds	scqtl-counts.txt.gz	scqtl-annotation.txt	scqtl-annotation-description.txt	quality-single-cells.txt	genes-pass-filter.txt	11022017-G08-NA19207.fastq.gz
Sample 4977	11022017-G09-NA19152	LCL-derived iPSC	Homo sapiens	11022017	G09	NA19152	b4		polyA RNA	eset.rds	scqtl-counts.txt.gz	scqtl-annotation.txt	scqtl-annotation-description.txt	quality-single-cells.txt	genes-pass-filter.txt	11022017-G09-NA19152.fastq.gz
Sample 4978	11022017-G10-NA19206	LCL-derived iPSC	Homo sapiens	11022017	G10	NA19206	b4		polyA RNA	eset.rds	scqtl-counts.txt.gz	scqtl-annotation.txt	scqtl-annotation-description.txt	quality-single-cells.txt	genes-pass-filter.txt	11022017-G10-NA19206.fastq.gz
